wl,S0000001,S0000002,S0000003,S0000004,S0000005,S0000006,S0000007,S0000008,S0000009,S0000010,S0000011,S0000012,S0000013,S0000014,S0000015,S0000016,S0000017,S0000018,S0000019,S0000020,S0000021,S0000022,S0000023,S0000024,S0000025,S0000026,S0000027,S0000028,S0000029,S0000030,S0000031,S0000032,S0000033,S0000034,S0000035,S0000036,S0000037,S0000038,S0000039,S0000040,S0000041,S0000042,S0000043,S0000044,S0000045,S0000046,S0000047,S0000048,S0000049,S0000050,S0000051,S0000052,S0000053,S0000054,S0000055,S0000056,S0000057,S0000058,S0000059,S0000060,S0000061,S0000062,S0000063,S0000064,S0000065,S0000066,S0000067,S0000068,S0000069,S0000070,S0000071,S0000072,S0000073,S0000074,S0000075,S0000076,S0000077,S0000078,S0000079,S0000080,S0000081,S0000082,S0000083,S0000084,S0000085,S0000086,S0000087,S0000088,S0000089,S0000090,S0000091,S0000092,S0000093,S0000094,S0000095,S0000096,S0000097,S0000098,S0000099,S0000100,S0000101,S0000102,S0000103,S0000104,S0000105,S0000106,S0000107,S0000108,S0000109,S0000110,S0000111,S0000112,S0000113,S0000114,S0000115,S0000116,S0000117,S0000118,S0000119,S0000120,S0000121,S0000122,S0000123,S0000124,S0000125,S0000126,S0000127,S0000128,S0000129,S0000130,S0000131,S0000132,S0000133,S0000134,S0000135,S0000136,S0000137,S0000138,S0000139,S0000140,S0000141,S0000142,S0000143,S0000144,S0000145,S0000146,S0000147,S0000148,S0000149,S0000150,S0000151,S0000152,S0000153,S0000154,S0000155,S0000156,S0000157,S0000158,S0000159,S0000160,S0000161,S0000162,S0000163,S0000164,S0000165,S0000166,S0000167,S0000168,S0000169,S0000170,S0000171,S0000172,S0000173,S0000174,S0000175,S0000176,S0000177,S0000178,S0000179,S0000180
640,57.29473684,58.85652632,64.74836842,56.41205263,59.92357895,63.41278947,57.90568421,57.44663158,62.13026316,62.94947368,61.14378947,56.64494737,62.38094737,60.66984211,60.03710526,58.62273684,61.63457895,58.55468421,59.17815789,51.24173684,59.88515789,55.57431579,60.11810526,50.52557895,59.73368421,59.43621053,60.16947368,59.49657895,58.42010526,52.45878947,66.14878947,66.45847368,68.91178947,67.70957895,66.33294737,67.71089474,67.46521053,66.50584211,66.31752632,64.86557895,67.79410526,68.69652632,68.16157895,70.00431579,69.34342105,67.36484211,67.42205263,69.14726316,68.13547368,67.20468421,69.72447368,67.34868421,69.30778947,66.86663158,70.034,68.17673684,67.32921053,66.03236842,69.66315789,68.22926316,38.04456388,53.19079026,47.36133212,50.95127304,36.30734539,44.46007561,41.82221793,44.18417486,48.87650611,41.1679609,46.44837233,32.49321651,44.16431799,46.31891337,44.44710646,43.8761174,51.75465249,42.0029296,43.46772631,38.89344822,40.86028442,40.80094981,41.23789372,46.12509744,60.56213798,59.32365641,47.90579075,55.13900554,45.61430149,49.73448004,50.72286272,50.5727898,61.67762998,40.9666031,57.56723379,38.57852347,55.35708387,46.76559509,50.06211562,35.28610088,41.07741198,63.00670197,47.4969619,42.09409553,47.39602157,42.50427582,49.00032245,44.71192604,51.44648821,54.95270358,41.48786432,54.98856529,30.64624491,54.509082,47.89593825,37.14169072,50.31440593,50.12405204,53.9620228,45.13845907,49.93602253,55.67115047,48.6180077,48.55558672,52.99479658,47.27037407,54.94037985,53.21311803,49.38691435,36.5777991,34.68783767,50.21308358,41.61204027,39.2467853,46.67384687,41.59569862,49.1714565,40.17396264,53.35006824,50.31018639,37.34649866,42.15835771,42.32775949,35.27173355,58.01172455,34.343669,52.5677939,46.65144377,40.50453732,64.48717601,51.71042607,54.06632521,45.93815535,50.32999643,53.17401277,54.92884413,60.21673231,63.09559887,48.21759241,54.42153069,54.69686283,49.26036353,50.7078715,50.22173191,66.08602744,57.42155828,56.52274709,49.08164234,46.18941662,51.97830006,56.0561721,53.24894683,47.30002825,55.56662645,56.84706423,67.01188067,30.00625381,45.44792437,53.06350728,40.26836843
641,57.29547368,58.86363158,64.65068421,56.31089474,59.94326316,63.41521053,57.93126316,57.39089474,62.07463158,62.93105263,61.08236842,56.61868421,62.36310526,60.73378947,59.98231579,58.66815789,61.62136842,58.51568421,59.16473684,51.16189474,59.95626316,55.56363158,60.00878947,50.49726316,59.74447368,59.42910526,60.18505263,59.49147368,58.46957895,52.42847368,66.05563158,66.38384211,68.88631579,67.75810526,66.30657895,67.73984211,67.42868421,66.46094737,66.23889474,64.83352632,67.69421053,68.77710526,68.10984211,69.97563158,69.29489474,67.36510526,67.44389474,69.22884211,68.11573684,67.16063158,69.67584211,67.32078947,69.31994737,66.86163158,70.01763158,68.12431579,67.26452632,66.10489474,69.70057895,68.12463158,38.04519647,53.19337875,47.35830616,50.95646313,36.30687907,44.46315574,41.82132113,44.18248849,48.87439272,41.16949523,46.44872761,32.49577085,44.16849496,46.32158197,44.44650936,43.87393099,51.75237541,42.00636612,43.4701067,38.89114585,40.85315303,40.80386573,41.23708344,46.11973414,60.55956613,59.32161695,47.91028841,55.13706151,45.6196423,49.73674167,50.71761249,50.5733682,61.67798547,40.96877486,57.5659872,38.57408391,55.3541278,46.76763708,50.06714623,35.28051857,41.07883993,63.010634,47.4970773,42.08871058,47.39053421,42.50429086,48.99766591,44.70893774,51.45032188,54.95491753,41.48641654,54.99012108,30.64398973,54.50967073,47.89186601,37.14130788,50.31974071,50.12967477,53.95943009,45.1313058,49.92925675,55.66511993,48.61663412,48.55664361,53.00354246,47.27018173,54.93899122,53.21126033,49.3838441,36.57510658,34.68894962,50.21521681,41.6113765,39.24778639,46.67056492,41.60004335,49.17747704,40.1731412,53.34852114,50.30103446,37.34079107,42.1595076,42.32827494,35.27020708,58.00590224,34.34480992,52.56082503,46.65314191,40.50781047,64.48254926,51.70789726,54.06397972,45.93610205,50.3268917,53.17944701,54.92871796,60.21488323,63.09964964,48.21339643,54.42356639,54.6979326,49.26674945,50.70822618,50.2264207,66.07513221,57.4323425,56.52309636,49.07948304,46.18964328,51.97799644,56.05484482,53.24796525,47.3025859,55.56996849,56.85273149,67.01198098,30.00195859,45.44915709,53.06991372,40.27329047
642,57.22273684,58.849,64.60668421,56.27210526,59.91563158,63.41010526,57.97631579,57.42189474,62.17868421,62.856,61.12294737,56.61305263,62.23826316,60.70384211,59.97736842,58.67652632,61.56778947,58.53631579,59.09957895,51.17873684,59.91831579,55.44826316,59.98578947,50.53568421,59.762,59.42257895,60.10915789,59.38431579,58.534,52.41178947,66.02573684,66.42431579,68.91952632,67.74963158,66.18910526,67.78152632,67.42236842,66.45778947,66.22689474,64.80094737,67.72236842,68.69468421,68.16936842,70.02426316,69.25178947,67.42442105,67.43326316,69.23215789,68.05921053,67.12357895,69.59863158,67.31510526,69.29915789,66.88436842,69.98484211,68.06563158,67.283,66.13084211,69.622,68.00826316,38.04561795,53.19640896,47.35551608,50.96250881,36.30647492,44.46683254,41.8205154,44.18066003,48.87189911,41.17074062,46.44901097,32.49873694,44.17252946,46.32428606,44.44547796,43.8711889,51.74994321,42.0104267,43.47276778,38.88872598,40.84532118,40.80692463,41.23587579,46.11369301,60.55719733,59.31872471,47.91535905,55.13488368,45.62543739,49.73901362,50.71179742,50.57419509,61.67828064,40.97133393,57.56426102,38.56920712,55.35084847,46.77015297,50.07280118,35.27445136,41.08039712,63.01436324,47.49742333,42.08271256,47.38466168,42.50450016,48.99490638,44.70571937,51.45413473,54.95752951,41.48474664,54.99205136,30.64151122,54.51008546,47.88707111,37.14068843,50.32529971,50.13650547,53.95673524,45.12343341,49.92129051,55.65817185,48.61487848,48.55809336,53.01317114,47.27007725,54.93745826,53.20902188,49.38018885,36.57202138,34.69029681,50.21716271,41.61073364,39.24894175,46.66733367,41.60497159,49.18401592,40.17231334,53.34625278,50.2906969,37.33388635,42.16043591,42.32889245,35.26855374,57.99940998,34.34608496,52.55283066,46.65500703,40.51196839,64.47735129,51.70488995,54.06123191,45.93339179,50.32342421,53.18530579,54.92871469,60.21278061,63.10293291,48.20857694,54.42615926,54.69941936,49.27367322,50.70849236,50.23124435,66.06329246,57.44392745,56.52365531,49.07678698,46.19000149,51.97818221,56.05357569,53.24720352,47.30506153,55.57335583,56.8598424,67.0122506,29.99710058,45.45062218,53.07710522,40.27863591
643,57.18531579,58.82147368,64.58863158,56.20552632,59.96442105,63.46136842,57.93021053,57.38810526,62.12110526,62.80415789,61.16015789,56.651,62.25757895,60.71326316,59.93931579,58.63110526,61.51447368,58.48989474,59.04184211,51.16494737,59.88847368,55.36552632,59.93957895,50.53531579,59.83026316,59.38694737,60.09721053,59.36173684,58.485,52.39831579,65.96426316,66.40736842,68.96657895,67.74194737,66.14336842,67.79857895,67.481,66.45642105,66.12094737,64.74826316,67.70215789,68.60915789,68.16078947,69.92873684,69.21957895,67.41526316,67.39089474,69.29989474,68.03010526,67.09147368,69.57415789,67.32426316,69.27468421,66.84415789,69.96168421,68.17405263,67.29389474,66.10694737,69.61642105,68.01178947,38.04586659,53.19975552,47.35297607,50.9691397,36.30610248,44.47096229,41.81974825,44.17872306,48.86916867,41.17172515,46.44921171,32.50197194,44.17638555,46.32695187,44.44407438,43.86801391,51.74739751,42.01495381,43.47563021,38.88619567,40.83706948,40.81002087,41.23434155,46.10719485,60.55500166,59.31522599,47.92080675,55.13260858,45.63148114,49.74126934,50.70562114,50.57518042,61.67845533,40.97413778,57.5622752,38.564061,55.34741794,46.77295031,50.07881375,35.26807797,41.08202003,63.01786616,47.49796735,42.07636009,47.37853531,42.5048748,48.99215482,44.70235584,51.45789904,54.96048104,41.48295191,54.99423179,30.63889934,54.51042972,47.88174661,37.139886,50.3308942,50.14419384,53.95407389,45.11510656,49.91253288,55.65058921,48.61286398,48.55983671,53.02335001,47.27000567,54.93582707,53.20649061,49.37618654,36.56871628,34.69183817,50.21895306,41.61013559,39.25023552,46.66419691,41.61025786,49.19091529,40.17145211,53.34347533,50.27960932,37.32610715,42.16117015,42.32958886,35.26678117,57.99243835,34.3474592,52.54417403,46.65696756,40.51675883,64.47181834,51.70159371,54.05823017,45.93020286,50.31965757,53.19140881,54.92882661,60.21051062,63.10566513,48.20331396,54.42912511,54.7012481,49.28089677,50.70862199,50.23603876,66.05089444,57.45595216,56.52436001,49.07372354,46.19044991,51.97875384,56.05234968,53.24657966,47.30743987,55.57676983,56.86790656,67.01272792,29.99186832,45.45221511,53.0848173,40.2842663
644,57.13663158,58.82336842,64.60789474,56.27552632,59.98752632,63.42284211,57.81684211,57.37221053,62.07563158,62.79526316,61.14268421,56.65831579,62.31984211,60.67842105,59.82989474,58.57431579,61.50778947,58.39036842,58.99215789,51.14647368,59.88584211,55.35289474,59.94352632,50.55547368,59.80368421,59.33673684,59.99131579,59.313,58.43815789,52.35315789,65.94573684,66.48236842,68.90984211,67.71178947,66.07505263,67.76694737,67.48515789,66.439,66.08510526,64.63642105,67.59726316,68.72847368,68.06278947,69.98878947,69.23278947,67.43331579,67.396,69.28694737,68.00173684,67.07552632,69.39268421,67.35757895,69.23257895,66.87805263,69.88331579,68.15215789,67.25557895,66.07521053,69.61152632,68.04242105,38.04598065,53.20329311,47.35070036,50.9760854,36.30573134,44.47540123,41.81896718,44.17671117,48.86634481,41.17247687,46.44931909,32.50533302,44.18002727,46.3295056,44.44236076,43.86452882,51.74477997,42.01978994,43.47861465,38.88356197,40.82867852,40.8130488,41.23255145,46.10046041,60.55294922,59.31136706,47.92643558,55.13037275,45.63756794,49.74348231,50.6992873,50.57623416,61.67844939,40.9770439,57.5602497,38.55881345,55.34400826,46.77583664,50.08491724,35.26157712,41.08364513,63.02111919,47.49867674,42.06991177,47.37228642,42.5053859,48.98952218,44.69893207,51.46158707,54.96371366,41.48112967,54.99653803,30.63624405,54.51080704,47.87608554,37.13895423,50.33633549,50.15238957,53.95158164,45.1065899,49.90339296,55.64265501,48.61071384,48.56177435,53.03374645,47.26991203,54.93414371,53.20375445,49.37207513,36.56536409,34.69353262,50.22061964,41.60960625,39.25165178,46.66119842,41.61567664,49.19801729,40.17053055,53.34040096,50.26820734,37.3177761,42.1617378,42.33034102,35.26489701,57.9851779,34.34889774,52.5352184,46.65895192,40.52192951,64.46618661,51.69819808,54.05512291,45.92671357,50.31565537,53.19757579,54.92904605,60.20815941,63.10806279,48.1977875,54.4322797,54.7033438,49.28818202,50.708567,50.24063984,66.03832439,57.46805567,56.52514657,49.0704621,46.19094722,51.97960783,56.05115174,53.24601169,47.30970565,55.58019183,56.87643354,67.01345134,29.98645033,45.45383136,53.09278548,40.29004315
645,57.081,58.826,64.555,56.278,59.879,63.379,57.682,57.513,61.98,62.811,61.124,56.598,62.27,60.591,59.769,58.646,61.529,58.346,59.016,51.133,59.822,55.347,59.914,50.499,59.738,59.333,59.899,59.271,58.346,52.428,65.87,66.514,68.929,67.692,66.069,67.72,67.516,66.454,66.131,64.659,67.595,68.706,68.048,69.996,69.222,67.449,67.272,69.316,67.893,67.055,69.267,67.319,69.233,66.672,69.772,68.182,67.222,65.948,69.548,68.092,38.04599841,53.20689635,47.34870314,50.98307552,36.30533106,44.48000563,41.81811973,44.17465792,48.86357092,41.17302383,46.44932239,32.50867734,44.18341867,46.33187347,44.44039921,43.86085642,51.74213221,42.02477758,43.48164173,38.88083191,40.82042891,40.81590277,41.23057626,46.09371046,60.55101009,59.3073942,47.9320496,55.12831273,45.64349217,49.745626,50.69299953,50.57726625,61.67820265,40.97990974,57.55840446,38.55363238,55.34079151,46.77861951,50.09084492,35.25512752,41.08520891,63.02409877,47.49951887,42.0636262,47.36604635,42.50600455,48.98711943,44.69553297,51.4651711,54.9671689,41.4793772,54.99884572,30.63363531,54.51132095,47.87028096,37.13794676,50.34143486,50.16074239,53.94939412,45.09814808,49.89427981,55.63465222,48.60855127,48.563807,53.04402784,47.26974135,54.93245428,53.20090133,49.36809257,36.56213762,34.69533909,50.22219421,41.60916951,39.25317466,46.658382,41.62100243,49.20516409,40.1695217,53.33724184,50.25692658,37.30921583,42.16216637,42.33112577,35.26290892,57.9778192,34.35036565,52.52632701,46.66088854,40.52722819,64.46069235,51.69489264,54.05205849,45.9231022,50.31148123,53.20362644,54.9293653,60.20581314,63.11034235,48.19217757,54.43543884,54.70563146,49.29529089,50.70827935,50.24488349,66.02596858,57.479877,56.52595108,49.06717204,46.19145208,51.98064069,56.04996681,53.24541764,47.31184363,55.58360319,56.88493292,67.01445925,29.98103514,45.45536639,53.10074529,40.29582799
646,57.11066667,58.77666667,64.439,56.152,59.87733333,63.29533333,57.62,57.50366667,61.991,62.77366667,61.08366667,56.55933333,62.25833333,60.53133333,59.69766667,58.683,61.50433333,58.343,59.01733333,51.09566667,59.78066667,55.34033333,59.87,50.47666667,59.74233333,59.38933333,59.92,59.15866667,58.24866667,52.49,65.84533333,66.481,68.871,67.798,65.99266667,67.75333333,67.568,66.39133333,66.12033333,64.628,67.57866667,68.83666667,67.93566667,69.96966667,69.15066667,67.39166667,67.217,69.25266667,67.81133333,66.971,69.20666667,67.22433333,69.25366667,66.646,69.76766667,68.18033333,67.183,65.95333333,69.53266667,68.09933333,38.04595812,53.21043992,47.34699863,50.98983967,36.3048712,44.48463173,41.81715339,44.17259691,48.86099041,41.17339411,46.44921088,32.51186207,44.18652379,46.3339817,44.43825188,43.85711949,51.73949587,42.02975921,43.48463213,38.87801254,40.81260125,40.81847713,41.22848672,46.08716579,60.54915436,59.3035537,47.9374529,55.12656507,45.64904822,49.74767388,50.68696147,50.57818666,61.67765495,40.98259279,57.55695945,38.54868571,55.33793975,46.78110647,50.09633008,35.2489079,41.08664784,63.02678137,47.50046111,42.057762,47.35994643,42.50670185,48.98505752,44.69224344,51.4686234,54.97078828,41.47779181,55.00103053,30.6311631,54.51207498,47.86452592,37.13691722,50.34600359,50.168902,53.94764696,45.09004577,49.88560254,55.62686383,48.6064995,48.56583537,53.05386156,47.26943868,54.93080485,53.19801916,49.36447683,36.55920966,34.69721649,50.22370856,41.60884926,39.25478826,46.65579143,41.62600974,49.21219784,40.16839862,53.33421013,50.24620266,37.30074898,42.16248336,42.33191996,35.26082455,57.97055282,34.351828,52.51786311,46.66270585,40.53240261,64.45557176,51.69186694,54.04918532,45.91954704,50.30719876,53.20938048,54.92977669,60.20355797,63.11272029,48.1866642,54.43841829,54.70803606,49.3019853,50.70771098,50.24860564,66.01421327,57.49105519,56.52670963,49.06402274,46.19192318,51.98174891,56.04877986,53.24471552,47.31383854,55.58698527,56.89291429,67.01579004,29.97581127,45.45671569,53.10843226,40.30148236
647,57.11673684,58.74136842,64.40631579,56.08784211,59.88763158,63.26057895,57.60963158,57.45642105,61.97478947,62.81784211,60.98873684,56.48857895,62.35057895,60.55073684,59.64947368,58.71936842,61.48752632,58.32752632,59.05415789,51.07726316,59.85094737,55.25252632,59.83810526,50.42031579,59.67636842,59.30831579,59.77173684,59.10157895,58.20521053,52.47884211,65.80257895,66.52263158,68.82047368,67.91,65.90142105,67.76352632,67.51810526,66.42494737,66.09205263,64.68721053,67.67542105,68.93947368,68.03515789,70.08463158,69.17884211,67.34815789,67.216,69.23194737,67.75736842,66.98273684,69.25921053,67.19394737,69.212,66.59021053,69.61773684,68.17589474,67.16342105,65.88942105,69.56084211,68.13826316,38.04589806,53.21379845,47.34560102,50.99610747,36.30432134,44.4891358,41.81601569,44.17056171,48.85874667,41.17361577,46.44897386,32.51474437,44.18930669,46.33575649,44.43598088,43.85344083,51.73691259,42.03457731,43.48750649,38.87511091,40.80547613,40.82066625,41.22635359,46.08104717,60.5473521,59.30009184,47.94244953,55.12526629,45.65403047,49.74959942,50.68137677,50.57890535,61.67674615,40.9849505,57.55613461,38.54414132,55.33562503,46.78310506,50.10110601,35.24309699,41.0878984,63.02914341,47.50147083,42.05257777,47.35411799,42.50744889,48.9834474,44.6891484,51.47191624,54.97451334,41.4764708,55.00296811,30.62891737,54.51317266,47.85901345,37.13591925,50.34985297,50.17651809,53.94647576,45.08254761,49.87777022,55.61957281,48.60468173,48.56776018,53.06291499,47.26894906,54.92924149,53.19519589,49.36146584,36.55675302,34.69912376,50.22519445,41.6086694,39.25647669,46.6534705,41.63047306,49.21896069,40.16713434,53.331518,50.2364712,37.29269818,42.16271626,42.33270045,35.25865153,57.96356932,34.35324989,52.51018994,46.66433227,40.53720052,64.45106108,51.68931054,54.04665178,45.91622639,50.30287157,53.21465763,54.93027253,60.20148005,63.11541307,48.1814274,54.44103386,54.71048259,49.30802717,50.70681382,50.25164218,66.00344469,57.50122927,56.52735831,49.06118358,46.19231917,51.98282898,56.04757584,53.24382336,47.31567512,55.5903194,56.89988723,67.01748211,29.97096724,45.45777472,53.1155819,40.30686776
648,57.044,58.614,64.356,56.027,59.844,63.179,57.545,57.523,61.958,62.715,60.935,56.389,62.226,60.429,59.541,58.678,61.455,58.286,59.184,51.035,59.766,55.244,59.877,50.482,59.679,59.275,59.646,59.079,58.11,52.59,65.818,66.657,68.735,67.937,65.826,67.737,67.495,66.363,66.08,64.653,67.71,68.95,67.923,70.136,69.157,67.36,67.284,69.16,67.743,66.981,69.315,67.238,69.148,66.688,69.609,68.19,67.249,65.926,69.559,68.118,38.04585648,53.21684659,47.34452453,51.00160851,36.30365105,44.49337409,41.81465414,44.1685859,48.8569831,41.17371686,46.44860058,32.51718141,44.1917314,46.33712408,44.43364835,43.84994322,51.73442401,42.03907438,43.49018546,38.87213407,40.79933415,40.82236446,41.22424762,46.07557536,60.54557342,59.29725491,47.94684358,55.12455295,45.65823331,49.7513761,50.67644907,50.57933225,61.67541607,40.98684036,57.5561499,38.54016715,55.33401942,46.78442283,50.104906,35.23787349,41.08889706,63.03116136,47.50251539,42.04833212,47.34869238,42.50821677,48.98240004,44.68633277,51.4750219,54.9782856,41.47551145,55.00453412,30.62698809,54.51471752,47.85393662,37.13500648,50.35279429,50.18324038,53.94601615,45.07591825,49.87119193,55.61306216,48.60322117,48.56948213,53.0708555,47.26821752,54.9278103,53.19251943,49.35929758,36.55494048,34.70101981,50.22668366,41.60865382,39.25822408,46.651463,41.63416689,49.2252948,40.16570192,53.32937763,50.22816782,37.28538608,42.16289257,42.33344406,35.25639753,57.95705926,34.35459638,52.50367075,46.66569624,40.54136965,64.44739652,51.68741299,54.04460625,45.91331853,50.29856325,53.21927758,54.93084512,60.19966555,63.11863718,48.17664719,54.44310132,54.71289602,49.31317843,50.70553982,50.25382902,65.99404911,57.51003826,56.52783323,49.05882393,46.19259873,51.98377739,56.0463397,53.24265917,47.31733811,55.59358695,56.90536132,67.01957386,29.96669159,45.45843897,53.12192974,40.31184574
649,56.93678947,58.58310526,64.39573684,56.08284211,59.82010526,63.15789474,57.54868421,57.46252632,61.84894737,62.62026316,60.90284211,56.44426316,62.20773684,60.37421053,59.51610526,58.66821053,61.45963158,58.22668421,59.17868421,50.973,59.62773684,55.16926316,59.79973684,50.38957895,59.67063158,59.22989474,59.58989474,58.94178947,58.03684211,52.578,65.79363158,66.68247368,68.68352632,67.89984211,65.82926316,67.66947368,67.40736842,66.32536842,66.08889474,64.65305263,67.73078947,68.96810526,67.904,70.15647368,69.157,67.33605263,67.17263158,69.07452632,67.69147368,67.03878947,69.35226316,67.14942105,69.06915789,66.57463158,69.60194737,68.26342105,67.25884211,65.90563158,69.65463158,68.24042105,38.04587166,53.21945901,47.34378337,51.00607242,36.3028299,44.49720286,41.81301626,44.16670307,48.85584311,41.17372545,46.44808033,32.51903035,44.19376198,46.33801066,44.43131642,43.84674945,51.73207176,42.04309289,43.49258969,38.86908906,40.79445591,40.82346612,41.22223955,46.07097113,60.54378839,59.29528918,47.95043912,55.12456157,45.66145112,49.75297737,50.672382,50.57937734,61.67360455,40.98811983,57.55722527,38.53693108,55.33329497,46.78486732,50.10746332,35.23341612,41.08958031,63.03281165,47.50356218,42.04528366,47.34380091,42.5089766,48.98202639,44.68388145,51.47791264,54.98204659,41.47501108,55.00560421,30.62546522,54.51681309,47.84948847,37.13423254,50.35463884,50.18871857,53.94640375,45.07042236,49.86627677,55.60761486,48.60224105,48.57090195,53.07735048,47.2671891,54.92655735,53.19007771,49.35820999,36.55394487,34.70286358,50.22820797,41.60882643,39.26001451,46.64981271,41.63686572,49.23104232,40.16407439,53.32800117,50.22172814,37.27913529,42.16303979,42.33412765,35.25407019,57.95121321,34.35583256,52.49866879,46.66672617,40.54465775,64.44481431,51.68636386,54.04319714,45.91100178,50.29433743,53.22306006,54.93148677,60.19820061,63.12260908,48.17250359,54.44443646,54.71520136,49.31720099,50.70384093,50.25500208,65.98641279,57.51712121,56.52807046,49.05711317,46.19272052,51.98449066,56.0450564,53.24114098,47.31881225,55.59676927,56.90884614,67.02210368,29.96317284,45.4586039,53.12721131,40.3162778
650,56.921,58.53366667,64.438,56.12466667,59.79633333,63.17166667,57.53366667,57.44,61.74366667,62.574,60.825,56.34233333,62.23766667,60.29833333,59.56166667,58.63466667,61.49,58.21333333,59.18133333,50.87033333,59.58733333,55.09833333,59.76933333,50.319,59.57833333,59.19233333,59.472,58.94,57.97066667,52.54166667,65.84466667,66.54733333,68.52933333,67.85466667,65.858,67.56233333,67.43033333,66.28166667,66.114,64.64566667,67.674,69.02333333,67.805,70.106,69.179,67.31533333,67.16466667,68.95066667,67.68733333,67.02433333,69.36666667,67.053,69.07033333,66.503,69.62833333,68.19933333,67.18433333,65.96166667,69.73133333,68.237,38.04598187,53.22151034,47.34339174,51.00922879,36.30182744,44.50047836,41.81104955,44.16494679,48.85547008,41.1736696,46.44740238,32.52014837,44.19536247,46.33834247,44.42904721,43.84398231,51.72989747,42.04647533,43.49463985,38.86598293,40.79112201,40.82386559,41.22040015,46.06745527,60.54196709,59.29444095,47.95304021,55.12542871,45.6634783,49.75437672,50.6693792,50.57895058,61.67125145,40.98864638,57.55958067,38.53460102,55.33362376,46.78424607,50.10851127,35.22990362,41.08988462,63.03407072,47.50457856,42.043691,47.33957492,42.50969946,48.98243741,44.68187935,51.48056075,54.98573784,41.47506697,55.00605403,30.62443872,54.5195629,47.84586205,37.13365108,50.35519791,50.19260237,53.94777417,45.06632459,49.86343381,55.60351388,48.60186458,48.57192034,53.0820673,47.26580883,54.92552873,53.18795866,49.35844103,36.55393897,34.70461398,50.22979914,41.6092111,39.26183212,46.64856343,41.63834407,49.2360454,40.16222481,53.32760079,50.21758777,37.27426847,42.16318541,42.33472807,35.25167715,57.94622174,34.35692352,52.4955473,46.66735049,40.54681256,64.44355068,51.6863527,54.04257282,45.9094544,50.29025771,53.22582478,54.93218981,60.1971714,63.12754524,48.1691766,54.44485507,54.71732358,49.31985678,50.70166908,50.25499727,65.98092197,57.52211713,56.52800611,49.05622068,46.19264324,51.98486526,56.04371089,53.23918682,47.32008229,55.59984771,56.90985129,67.02510996,29.96059951,45.45816499,53.13116212,40.32002549
651,56.925,58.407,64.427,56.055,59.761,63.148,57.524,57.43,61.698,62.597,60.724,56.308,62.164,60.306,59.538,58.634,61.501,58.152,59.068,50.87,59.46,55.063,59.673,50.257,59.529,59.253,59.406,58.825,57.938,52.489,65.882,66.559,68.468,67.847,65.801,67.492,67.377,66.227,66.097,64.682,67.687,68.981,67.719,70.178,69.057,67.378,67.155,68.96,67.646,66.975,69.423,66.993,69.13,66.44,69.573,68.081,67.161,65.925,69.71,68.209,38.04588768,53.22360219,47.34320476,51.01181441,36.3000527,44.50355041,41.80834276,44.1632252,48.8560921,41.17338781,46.44654587,32.52080068,44.19656418,46.33806837,44.42639738,43.84086781,51.72727165,42.04956673,43.4966539,38.86239067,40.78865944,40.82373621,41.21851866,46.06460887,60.5399552,59.29460817,47.95511702,55.12694182,45.6649321,49.75567378,50.66757613,50.5786254,61.66793048,40.98858707,57.56301828,38.53277539,55.33512402,46.78260392,50.10855366,35.22682151,41.09012049,63.03467,47.50559879,42.04338617,47.33564811,42.51061883,48.98365079,44.67995197,51.48333276,54.99014926,41.47544829,55.00613932,30.62368895,54.52315803,47.84193858,37.13296717,50.35473345,50.19574199,53.95023461,45.06273083,49.86173633,55.60005038,48.60224258,48.57250033,53.08593462,47.26387567,54.92455211,53.18589118,49.36007967,36.55490072,34.70687741,50.23108416,41.60987335,39.26389572,46.64764698,41.63881574,49.24087655,40.15983827,53.32747985,50.21539067,37.26977395,42.16304462,42.33560513,35.24910224,57.94145205,34.35821916,52.49378219,46.6679749,40.54880369,64.44342573,51.6871592,54.04244746,45.90830346,50.28561981,53.22808639,54.93280265,60.19653881,63.13272981,48.16604649,54.44451314,54.71976525,49.32153972,50.69828251,50.25370041,65.97685985,57.52605671,56.52779368,49.05582607,46.19208223,51.98568325,56.04256002,53.23684675,47.32100898,55.60312779,56.90901253,67.02870489,29.95818603,45.45681149,53.13468726,40.3235938
